index,23SoilWC ค.ชื้นดิน
02_1,31.1
02_2,37.286293029785156
02_3,37.286293029785156
02_4,37.286293029785156
02_5,37.286293029785156
02_6,37.286293029785156
02_7,37.286293029785156
02_8,37.286293029785156
02_9,37.286293029785156
02_10,37.286293029785156
02_11,37.286293029785156
02_12,37.286293029785156
02_13,37.286293029785156
02_14,37.286293029785156
02_15,37.286293029785156
02_16,38.058807373046875
02_17,37.55965805053711
02_18,46.357112884521484
02_19,48.9705810546875
02_20,46.94609451293945
02_21,52.4726448059082
02_22,52.4726448059082
02_23,52.4726448059082
02_24,52.4726448059082
02_25,52.4726448059082
02_26,52.95869445800781
02_27,52.95869445800781
02_28,52.95869445800781
02_29,52.95869445800781
02_30,43.584903717041016
02_31,47.77693557739258
02_32,43.584903717041016
02_33,57.63693618774414
02_34,57.63693618774414
02_35,59.80385208129883
02_36,61.110172271728516
02_37,61.110172271728516
02_38,61.110172271728516
02_39,61.110172271728516
02_40,61.110172271728516
02_41,51.923004150390625
02_42,61.110172271728516
02_43,61.110172271728516
02_44,61.110172271728516
02_45,61.110172271728516
02_46,61.110172271728516
02_47,61.110172271728516
02_48,61.110172271728516
02_49,51.923004150390625
02_50,61.110172271728516
02_51,61.110172271728516
02_52,61.110172271728516
02_53,57.63693618774414
02_54,52.95869445800781
02_55,52.95869445800781
02_56,52.4726448059082
02_57,52.4726448059082
02_58,52.4726448059082
02_59,52.4726448059082
02_60,52.4726448059082
02_61,43.584903717041016
02_62,52.4726448059082
02_63,31.26633644104004
02_64,38.159061431884766
02_65,38.159061431884766
02_66,31.26633644104004
02_67,38.159061431884766
02_68,38.159061431884766
02_69,44.37165451049805
02_70,44.37165451049805
02_71,44.37165451049805
02_72,44.37165451049805
02_73,43.827335357666016
02_74,43.827335357666016
02_75,43.827335357666016
02_76,43.827335357666016
02_77,43.827335357666016
02_78,31.26633644104004
02_79,43.827335357666016
02_80,43.827335357666016
02_81,43.827335357666016
02_82,39.824806213378906
02_83,39.824806213378906
02_84,39.824806213378906
02_85,39.824806213378906
02_86,39.824806213378906
02_87,39.824806213378906
02_88,39.824806213378906
02_89,39.824806213378906
02_90,39.824806213378906
02_91,39.824806213378906
02_92,39.824806213378906
02_93,31.26633644104004
02_94,39.824806213378906
02_95,39.824806213378906
02_96,39.824806213378906
02_97,39.824806213378906
02_98,39.824806213378906
02_99,31.26633644104004
02_100,31.26633644104004
02_101,31.26633644104004
02_102,39.824806213378906
02_103,39.824806213378906
02_104,39.824806213378906
02_105,38.77476501464844
02_106,38.77476501464844
02_107,38.77476501464844
02_108,38.77476501464844
02_109,38.77476501464844
02_110,38.77476501464844
02_111,38.77476501464844
02_112,38.77476501464844
02_113,38.77476501464844
09_1,38.159061431884766
09_2,38.159061431884766
09_3,38.159061431884766
09_4,38.159061431884766
09_5,31.26633644104004
09_6,31.26633644104004
09_7,38.159061431884766
09_8,38.159061431884766
09_9,38.159061431884766
09_10,38.159061431884766
09_11,38.159061431884766
09_12,38.159061431884766
09_13,38.159061431884766
09_14,38.159061431884766
09_15,38.159061431884766
09_16,38.159061431884766
09_17,31.26633644104004
09_18,38.159061431884766
09_19,38.159061431884766
09_20,38.159061431884766
09_21,38.159061431884766
09_22,38.159061431884766
09_23,38.159061431884766
09_24,38.159061431884766
09_25,38.159061431884766
09_26,38.159061431884766
09_27,38.159061431884766
09_28,38.159061431884766
09_29,38.159061431884766
09_30,31.26633644104004
09_31,40.881141662597656
09_32,40.881141662597656
09_33,38.344032287597656
09_34,45.919437408447266
09_35,45.919437408447266
09_36,45.919437408447266
09_37,45.919437408447266
09_38,45.919437408447266
09_39,45.919437408447266
09_40,45.919437408447266
09_41,45.919437408447266
09_42,45.919437408447266
09_43,31.26633644104004
09_44,45.919437408447266
09_45,45.919437408447266
09_46,45.919437408447266
09_47,57.74510955810547
09_48,57.74510955810547
09_49,57.74510955810547
09_50,57.74510955810547
09_51,57.74510955810547
09_52,57.74510955810547
09_53,61.110172271728516
09_54,61.110172271728516
09_55,61.110172271728516
09_56,61.110172271728516
09_57,61.110172271728516
09_58,61.110172271728516
09_59,61.110172271728516
09_60,61.110172271728516
09_61,61.110172271728516
09_62,61.110172271728516
09_63,61.110172271728516
09_64,51.923004150390625
09_65,61.110172271728516
09_66,51.923004150390625
09_67,61.110172271728516
09_68,61.110172271728516
09_69,61.110172271728516
09_70,61.110172271728516
09_71,61.110172271728516
09_72,61.110172271728516
09_73,61.110172271728516
09_74,61.110172271728516
09_75,61.110172271728516
09_76,57.74510955810547
09_77,57.74510955810547
09_78,57.74510955810547
09_79,57.74510955810547
09_80,57.74510955810547
09_81,57.74510955810547
09_82,57.74510955810547
09_83,57.74510955810547
09_84,57.74510955810547
09_85,57.74510955810547
09_86,57.74510955810547
09_87,57.74510955810547
09_88,57.74510955810547
09_89,57.74510955810547
09_90,57.74510955810547
09_91,57.74510955810547
09_92,43.584903717041016
09_93,43.584903717041016
09_94,57.74510955810547
09_95,57.74510955810547
09_96,57.74510955810547
09_97,57.74510955810547
09_98,57.74510955810547
09_99,57.74510955810547
09_100,57.74510955810547
09_101,57.74510955810547
09_102,57.74510955810547
09_103,57.74510955810547
09_104,57.74510955810547
09_105,57.74510955810547
09_106,57.74510955810547
09_107,57.74510955810547
09_108,57.74510955810547
09_109,57.74510955810547
09_110,57.74510955810547
09_111,57.74510955810547
09_112,57.74510955810547
09_113,57.74510955810547
09_114,57.74510955810547
09_115,57.74510955810547
09_116,57.74510955810547
