index,23SoilWC ค.ชื้นดิน
02_1,31.1
02_2,36.85286331176758
02_3,36.82595443725586
02_4,36.908042907714844
02_5,36.908042907714844
02_6,36.813724517822266
02_7,36.95651626586914
02_8,36.98077392578125
02_9,36.89347457885742
02_10,36.85508346557617
02_11,36.73399353027344
02_12,36.842742919921875
02_13,36.73399353027344
02_14,36.784725189208984
02_15,36.89347457885742
02_16,36.96307373046875
02_17,37.13663864135742
02_18,41.29328155517578
02_19,44.832237243652344
02_20,45.09758377075195
02_21,44.95969009399414
02_22,45.18147277832031
02_23,45.18147277832031
02_24,45.18147277832031
02_25,52.367279052734375
02_26,45.489227294921875
02_27,45.64146041870117
02_28,45.48393249511719
02_29,45.38886260986328
02_30,39.29608154296875
02_31,45.415409088134766
02_32,39.38988494873047
02_33,51.81195068359375
02_34,52.72171401977539
02_35,52.97473907470703
02_36,58.80181121826172
02_37,59.63412857055664
02_38,59.60568618774414
02_39,52.804622650146484
02_40,56.05118942260742
02_41,46.67555618286133
02_42,52.598079681396484
02_43,52.587432861328125
02_44,52.74448013305664
02_45,59.66994094848633
02_46,52.80873489379883
02_47,52.91390609741211
02_48,52.668643951416016
02_49,46.63819122314453
02_50,52.72878646850586
02_51,52.7328987121582
02_52,52.80345916748047
02_53,51.736114501953125
02_54,45.59486770629883
02_55,52.05710220336914
02_56,45.48236846923828
02_57,45.59486770629883
02_58,45.639896392822266
02_59,45.59486770629883
02_60,52.39810562133789
02_61,42.5918083190918
02_62,48.82401657104492
02_63,33.88528823852539
02_64,37.67251968383789
02_65,37.721683502197266
02_66,33.74599838256836
02_67,37.74390411376953
02_68,38.50424575805664
02_69,37.903995513916016
02_70,38.09004211425781
02_71,37.934810638427734
02_72,37.90199279785156
02_73,38.24406051635742
02_74,38.08491897583008
02_75,37.905208587646484
02_76,37.981319427490234
02_77,37.995357513427734
02_78,34.68025207519531
02_79,38.253360748291016
02_80,37.91948699951172
02_81,38.188446044921875
02_82,38.05662155151367
02_83,38.33793640136719
02_84,37.88166427612305
02_85,37.84316635131836
02_86,37.858028411865234
02_87,37.53402328491211
02_88,38.22269058227539
02_89,38.39554977416992
02_90,38.29151153564453
02_91,38.27815628051758
02_92,38.27815628051758
02_93,34.591094970703125
02_94,38.97544479370117
02_95,37.945308685302734
02_96,37.82615280151367
02_97,37.4833869934082
02_98,38.27815628051758
02_99,33.731868743896484
02_100,33.950069427490234
02_101,33.85634231567383
02_102,37.55500411987305
02_103,37.64457702636719
02_104,37.6171875
02_105,37.82699203491211
02_106,37.70893096923828
02_107,37.799476623535156
02_108,37.52172088623047
02_109,37.52172088623047
02_110,37.712520599365234
02_111,37.63467788696289
02_112,37.60672378540039
02_113,37.546844482421875
09_1,43.55657958984375
09_2,43.65913391113281
09_3,42.14647674560547
09_4,42.928627014160156
09_5,34.81660842895508
09_6,34.832725524902344
09_7,42.95198440551758
09_8,42.92041778564453
09_9,43.07704162597656
09_10,43.2207145690918
09_11,42.917030334472656
09_12,42.936431884765625
09_13,42.948028564453125
09_14,42.948028564453125
09_15,40.98018264770508
09_16,40.65086364746094
09_17,34.38741683959961
09_18,40.71101379394531
09_19,40.65709686279297
09_20,40.682212829589844
09_21,40.65709686279297
09_22,40.65086364746094
09_23,40.65086364746094
09_24,40.73554992675781
09_25,40.70903396606445
09_26,40.70903396606445
09_27,40.70280075073242
09_28,40.745967864990234
09_29,40.71440124511719
09_30,34.50879669189453
09_31,40.89729309082031
09_32,41.11943054199219
09_33,43.752254486083984
09_34,43.96144104003906
09_35,42.53353500366211
09_36,43.86045455932617
09_37,43.816646575927734
09_38,43.885108947753906
09_39,43.83217239379883
09_40,42.36980056762695
09_41,42.53353500366211
09_42,41.82139205932617
09_43,34.598793029785156
09_44,42.070186614990234
09_45,44.26338195800781
09_46,44.309104919433594
09_47,34.52513122558594
09_48,34.006038665771484
09_49,34.8041877746582
09_50,34.87272262573242
09_51,34.100921630859375
09_52,34.40267562866211
09_53,34.447811126708984
09_54,34.322757720947266
09_55,34.304317474365234
09_56,33.85201644897461
09_57,33.63960647583008
09_58,33.76194763183594
09_59,34.67410659790039
09_60,33.49101257324219
09_61,33.85201644897461
09_62,33.336910247802734
09_63,32.88829803466797
09_64,34.21841812133789
09_65,33.75714874267578
09_66,32.8646354675293
09_67,33.8701057434082
09_68,33.911251068115234
09_69,34.75774383544922
09_70,33.92088317871094
09_71,34.79888916015625
09_72,34.8260383605957
09_73,33.14478302001953
09_74,33.71600341796875
09_75,34.45744323730469
09_76,34.64519119262695
09_77,34.100921630859375
09_78,34.100921630859375
09_79,34.100921630859375
09_80,34.07527160644531
09_81,34.13111114501953
09_82,34.13111114501953
09_83,34.140743255615234
09_84,34.07527160644531
09_85,35.01874923706055
09_86,33.97700881958008
09_87,33.97700881958008
09_88,34.96290969848633
09_89,35.01874923706055
09_90,33.97700881958008
09_91,35.01874923706055
09_92,32.95968246459961
09_93,32.727420806884766
09_94,42.88418960571289
09_95,34.798954010009766
09_96,42.276119232177734
09_97,42.90719985961914
09_98,42.24906921386719
09_99,42.239437103271484
09_100,42.32789611816406
09_101,42.239437103271484
09_102,42.08533477783203
09_103,42.12201690673828
09_104,41.61790466308594
09_105,43.1270751953125
09_106,42.239437103271484
09_107,43.1270751953125
09_108,42.90719985961914
09_109,42.12201690673828
09_110,43.16375732421875
09_111,41.44581985473633
09_112,41.623878479003906
09_113,41.660560607910156
09_114,41.632686614990234
09_115,41.61873245239258
09_116,41.66758346557617
