index,23SoilWC ค.ชื้นดิน
02_1,31.1
02_2,37.377174377441406
02_3,36.6069450378418
02_4,36.83613204956055
02_5,37.0388298034668
02_6,37.077396392822266
02_7,37.05748748779297
02_8,36.83106231689453
02_9,35.90414810180664
02_10,37.271705627441406
02_11,36.297672271728516
02_12,36.68321228027344
02_13,37.208805084228516
02_14,37.542030334472656
02_15,35.91532897949219
02_16,36.25598907470703
02_17,38.21485900878906
02_18,43.89159393310547
02_19,47.403900146484375
02_20,50.18543243408203
02_21,49.88848876953125
02_22,49.505165100097656
02_23,50.87735366821289
02_24,50.08769607543945
02_25,49.80025863647461
02_26,50.08645248413086
02_27,50.039100646972656
02_28,49.99520492553711
02_29,50.332740783691406
02_30,43.32533264160156
02_31,50.59404373168945
02_32,44.293601989746094
02_33,75.12554168701172
02_34,74.65433502197266
02_35,74.95111846923828
02_36,74.25564575195312
02_37,74.20134735107422
02_38,74.99665069580078
02_39,74.9809341430664
02_40,75.12409973144531
02_41,75.77172088623047
02_42,71.31751251220703
02_43,67.82306671142578
02_44,71.32233428955078
02_45,71.15628814697266
02_46,71.16447448730469
02_47,71.35274505615234
02_48,71.40605163574219
02_49,72.32953643798828
02_50,67.25946807861328
02_51,71.76624298095703
02_52,71.57472229003906
02_53,71.62266540527344
02_54,49.61507797241211
02_55,50.509498596191406
02_56,49.658321380615234
02_57,50.0926513671875
02_58,50.4563102722168
02_59,50.05168533325195
02_60,48.92839431762695
02_61,45.52393341064453
02_62,49.264678955078125
02_63,38.269798278808594
02_64,39.745391845703125
02_65,39.664405822753906
02_66,36.66536331176758
02_67,39.652366638183594
02_68,40.24480056762695
02_69,40.524959564208984
02_70,40.022701263427734
02_71,40.36499786376953
02_72,40.35107421875
02_73,41.657772064208984
02_74,43.31022262573242
02_75,42.84320068359375
02_76,42.701812744140625
02_77,40.774658203125
02_78,40.22287368774414
02_79,40.683773040771484
02_80,40.63435745239258
02_81,40.67073440551758
02_82,40.13163375854492
02_83,39.714744567871094
02_84,40.00236892700195
02_85,39.40421676635742
02_86,39.406578063964844
02_87,40.22798538208008
02_88,41.81084442138672
02_89,41.26920700073242
02_90,41.1528434753418
02_91,41.22513198852539
02_92,40.83656692504883
02_93,39.88383102416992
02_94,41.79801559448242
02_95,40.46184158325195
02_96,40.35974884033203
02_97,40.06367874145508
02_98,41.295082092285156
02_99,38.506980895996094
02_100,38.426612854003906
02_101,39.46044921875
02_102,39.72482681274414
02_103,38.926876068115234
02_104,38.94340515136719
02_105,39.487510681152344
02_106,39.526119232177734
02_107,39.223602294921875
02_108,40.1365852355957
02_109,39.25725173950195
02_110,40.305572509765625
02_111,40.269229888916016
02_112,40.1365852355957
02_113,39.08672332763672
09_1,40.13778305053711
09_2,40.29229736328125
09_3,43.42497253417969
09_4,40.48239517211914
09_5,37.596553802490234
09_6,36.83406066894531
09_7,40.32587432861328
09_8,40.0971794128418
09_9,40.705936431884766
09_10,40.4261589050293
09_11,40.62721252441406
09_12,40.501930236816406
09_13,40.54837417602539
09_14,39.593994140625
09_15,42.314537048339844
09_16,39.69124221801758
09_17,39.23174285888672
09_18,39.79096221923828
09_19,40.01849365234375
09_20,39.52753448486328
09_21,39.67597961425781
09_22,41.56847381591797
09_23,39.53644561767578
09_24,39.8911018371582
09_25,39.644935607910156
09_26,39.63247299194336
09_27,38.98823928833008
09_28,39.435977935791016
09_29,40.995033264160156
09_30,39.230445861816406
09_31,40.510135650634766
09_32,40.02641296386719
09_33,40.85272216796875
09_34,40.888729095458984
09_35,41.57563781738281
09_36,43.33317947387695
09_37,40.850250244140625
09_38,41.24442672729492
09_39,41.34206771850586
09_40,40.8427619934082
09_41,41.151302337646484
09_42,40.993988037109375
09_43,39.647491455078125
09_44,41.08286666870117
09_45,41.05705261230469
09_46,40.48030090332031
09_47,34.12629318237305
09_48,33.45246887207031
09_49,33.228546142578125
09_50,34.35544204711914
09_51,34.53299331665039
09_52,33.64613723754883
09_53,56.8555793762207
09_54,53.16331100463867
09_55,53.42754364013672
09_56,53.74833679199219
09_57,53.10017776489258
09_58,53.55485534667969
09_59,53.75553894042969
09_60,52.97758102416992
09_61,50.992549896240234
09_62,53.15769577026367
09_63,53.84986114501953
09_64,51.78615951538086
09_65,52.742218017578125
09_66,48.86216354370117
09_67,52.964534759521484
09_68,52.91313934326172
09_69,54.01174545288086
09_70,51.17615509033203
09_71,54.256507873535156
09_72,56.2243766784668
09_73,55.954566955566406
09_74,52.098907470703125
09_75,56.376888275146484
09_76,34.83284378051758
09_77,34.916961669921875
09_78,35.21410369873047
09_79,34.94231033325195
09_80,34.919551849365234
09_81,35.076351165771484
09_82,35.01123046875
09_83,35.874969482421875
09_84,35.518550872802734
09_85,35.12522888183594
09_86,34.773231506347656
09_87,34.21733093261719
09_88,35.93181610107422
09_89,34.634334564208984
09_90,33.43178939819336
09_91,35.7902946472168
09_92,34.08123779296875
09_93,35.4730339050293
09_94,37.01792526245117
09_95,37.74534606933594
09_96,36.76190948486328
09_97,36.6352424621582
09_98,36.41572952270508
09_99,36.42635726928711
09_100,35.9779052734375
09_101,36.68415069580078
09_102,39.529293060302734
09_103,35.872650146484375
09_104,36.629146575927734
09_105,36.5029411315918
09_106,36.70624923706055
09_107,36.419837951660156
09_108,36.72388458251953
09_109,39.403770446777344
09_110,36.64860534667969
09_111,36.342987060546875
09_112,36.879276275634766
09_113,40.120521545410156
09_114,36.214027404785156
09_115,36.262962341308594
09_116,36.26054000854492
