index,23SoilWC ค.ชื้นดิน
02_1,31.1
02_2,35.94678497314453
02_3,35.94678497314453
02_4,35.94678497314453
02_5,35.94678497314453
02_6,35.94678497314453
02_7,35.94678497314453
02_8,35.94678497314453
02_9,35.94678497314453
02_10,35.94678497314453
02_11,35.94678497314453
02_12,35.94678497314453
02_13,35.94678497314453
02_14,35.94678497314453
02_15,35.94678497314453
02_16,35.94678497314453
02_17,35.94678497314453
02_18,44.718544006347656
02_19,44.718544006347656
02_20,44.718544006347656
02_21,44.718544006347656
02_22,44.718544006347656
02_23,44.718544006347656
02_24,44.718544006347656
02_25,44.718544006347656
02_26,44.718544006347656
02_27,44.718544006347656
02_28,44.718544006347656
02_29,44.718544006347656
02_30,44.718544006347656
02_31,44.718544006347656
02_32,44.718544006347656
02_33,63.071475982666016
02_34,63.071475982666016
02_35,63.071475982666016
02_36,63.071475982666016
02_37,63.071475982666016
02_38,63.071475982666016
02_39,63.071475982666016
02_40,63.071475982666016
02_41,63.071475982666016
02_42,63.071475982666016
02_43,63.071475982666016
02_44,63.071475982666016
02_45,63.071475982666016
02_46,63.071475982666016
02_47,63.071475982666016
02_48,63.071475982666016
02_49,63.071475982666016
02_50,63.071475982666016
02_51,63.071475982666016
02_52,63.071475982666016
02_53,63.071475982666016
02_54,44.718544006347656
02_55,44.718544006347656
02_56,44.718544006347656
02_57,44.718544006347656
02_58,44.718544006347656
02_59,44.718544006347656
02_60,44.718544006347656
02_61,44.718544006347656
02_62,44.718544006347656
02_63,35.94678497314453
02_64,35.94678497314453
02_65,35.94678497314453
02_66,35.94678497314453
02_67,35.94678497314453
02_68,35.94678497314453
02_69,35.94678497314453
02_70,35.94678497314453
02_71,35.94678497314453
02_72,35.94678497314453
02_73,35.94678497314453
02_74,35.94678497314453
02_75,35.94678497314453
02_76,35.94678497314453
02_77,35.94678497314453
02_78,35.94678497314453
02_79,35.94678497314453
02_80,35.94678497314453
02_81,35.94678497314453
02_82,35.94678497314453
02_83,35.94678497314453
02_84,35.94678497314453
02_85,35.94678497314453
02_86,35.94678497314453
02_87,35.94678497314453
02_88,35.94678497314453
02_89,35.94678497314453
02_90,35.94678497314453
02_91,35.94678497314453
02_92,35.94678497314453
02_93,35.94678497314453
02_94,35.94678497314453
02_95,35.94678497314453
02_96,35.94678497314453
02_97,35.94678497314453
02_98,35.94678497314453
02_99,35.94678497314453
02_100,35.94678497314453
02_101,35.94678497314453
02_102,35.94678497314453
02_103,35.94678497314453
02_104,35.94678497314453
02_105,35.94678497314453
02_106,35.94678497314453
02_107,35.94678497314453
02_108,35.94678497314453
02_109,35.94678497314453
02_110,35.94678497314453
02_111,35.94678497314453
02_112,35.94678497314453
02_113,35.94678497314453
09_1,35.94678497314453
09_2,35.94678497314453
09_3,35.94678497314453
09_4,35.94678497314453
09_5,35.94678497314453
09_6,35.94678497314453
09_7,35.94678497314453
09_8,35.94678497314453
09_9,35.94678497314453
09_10,35.94678497314453
09_11,35.94678497314453
09_12,35.94678497314453
09_13,35.94678497314453
09_14,35.94678497314453
09_15,35.94678497314453
09_16,35.94678497314453
09_17,35.94678497314453
09_18,35.94678497314453
09_19,35.94678497314453
09_20,35.94678497314453
09_21,35.94678497314453
09_22,35.94678497314453
09_23,35.94678497314453
09_24,35.94678497314453
09_25,35.94678497314453
09_26,35.94678497314453
09_27,35.94678497314453
09_28,35.94678497314453
09_29,35.94678497314453
09_30,35.94678497314453
09_31,35.94678497314453
09_32,35.94678497314453
09_33,35.94678497314453
09_34,35.94678497314453
09_35,35.94678497314453
09_36,35.94678497314453
09_37,35.94678497314453
09_38,35.94678497314453
09_39,35.94678497314453
09_40,35.94678497314453
09_41,35.94678497314453
09_42,35.94678497314453
09_43,35.94678497314453
09_44,35.94678497314453
09_45,35.94678497314453
09_46,35.94678497314453
09_47,44.718544006347656
09_48,44.718544006347656
09_49,44.718544006347656
09_50,44.718544006347656
09_51,44.718544006347656
09_52,44.718544006347656
09_53,63.071475982666016
09_54,63.071475982666016
09_55,63.071475982666016
09_56,63.071475982666016
09_57,63.071475982666016
09_58,63.071475982666016
09_59,63.071475982666016
09_60,64.13858795166016
09_61,64.13858795166016
09_62,64.13858795166016
09_63,63.071475982666016
09_64,63.071475982666016
09_65,63.071475982666016
09_66,63.071475982666016
09_67,63.071475982666016
09_68,63.071475982666016
09_69,63.071475982666016
09_70,63.071475982666016
09_71,63.071475982666016
09_72,63.071475982666016
09_73,63.071475982666016
09_74,63.071475982666016
09_75,63.071475982666016
09_76,44.718544006347656
09_77,44.718544006347656
09_78,44.718544006347656
09_79,44.718544006347656
09_80,44.718544006347656
09_81,44.718544006347656
09_82,44.718544006347656
09_83,44.718544006347656
09_84,44.718544006347656
09_85,44.718544006347656
09_86,44.718544006347656
09_87,44.718544006347656
09_88,44.718544006347656
09_89,44.718544006347656
09_90,44.718544006347656
09_91,44.718544006347656
09_92,44.718544006347656
09_93,44.718544006347656
09_94,44.718544006347656
09_95,44.718544006347656
09_96,44.718544006347656
09_97,44.718544006347656
09_98,44.718544006347656
09_99,44.718544006347656
09_100,44.718544006347656
09_101,44.718544006347656
09_102,44.718544006347656
09_103,44.718544006347656
09_104,44.718544006347656
09_105,44.718544006347656
09_106,44.718544006347656
09_107,44.718544006347656
09_108,44.718544006347656
09_109,44.718544006347656
09_110,44.718544006347656
09_111,44.718544006347656
09_112,44.718544006347656
09_113,44.718544006347656
09_114,44.718544006347656
09_115,44.718544006347656
09_116,44.718544006347656
