index,23SoilWC ค.ชื้นดิน
02_1,31.1
02_2,37.317034734989505
02_3,37.317034734989505
02_4,37.317034734989505
02_5,37.317034734989505
02_6,37.317034734989505
02_7,37.317034734989505
02_8,37.317034734989505
02_9,37.317034734989505
02_10,37.317034734989505
02_11,37.317034734989505
02_12,37.317034734989505
02_13,37.317034734989505
02_14,37.317034734989505
02_15,37.317034734989505
02_16,37.828229399273795
02_17,37.49394570751251
02_18,46.44284708501473
02_19,48.817641197230024
02_20,46.756397153751756
02_21,52.12537530475809
02_22,52.12537530475809
02_23,52.12537530475809
02_24,51.433193631990555
02_25,51.433193631990555
02_26,51.433193631990555
02_27,51.433193631990555
02_28,51.433193631990555
02_29,51.433193631990555
02_30,43.222769862097564
02_31,49.122172728017205
02_32,43.222769862097564
02_33,53.53268796262894
02_34,53.53268796262894
02_35,55.67249385807513
02_36,57.24692775807513
02_37,60.40676536971152
02_38,60.40676536971152
02_39,60.40676536971152
02_40,60.40676536971152
02_41,51.45951136486727
02_42,60.40676536971152
02_43,60.40676536971152
02_44,60.40676536971152
02_45,60.40676536971152
02_46,60.40676536971152
02_47,60.40676536971152
02_48,60.40676536971152
02_49,51.45951136486727
02_50,60.40676536971152
02_51,60.40676536971152
02_52,57.24692775807513
02_53,53.53268796262894
02_54,51.433193631990555
02_55,51.433193631990555
02_56,51.433193631990555
02_57,51.433193631990555
02_58,51.433193631990555
02_59,51.433193631990555
02_60,52.12537530475809
02_61,43.222769862097564
02_62,52.12537530475809
02_63,31.329872691440702
02_64,38.464011778637634
02_65,38.464011778637634
02_66,31.329872691440702
02_67,38.464011778637634
02_68,38.464011778637634
02_69,44.02673634966605
02_70,44.02673634966605
02_71,44.02673634966605
02_72,44.02673634966605
02_73,43.68286453276775
02_74,43.68286453276775
02_75,43.68286453276775
02_76,43.68286453276775
02_77,43.68286453276775
02_78,31.329872691440702
02_79,43.68286453276775
02_80,43.68286453276775
02_81,43.68286453276775
02_82,39.772466232564824
02_83,39.772466232564824
02_84,39.772466232564824
02_85,39.772466232564824
02_86,39.772466232564824
02_87,39.772466232564824
02_88,39.772466232564824
02_89,39.772466232564824
02_90,39.772466232564824
02_91,39.772466232564824
02_92,39.772466232564824
02_93,31.329872691440702
02_94,39.772466232564824
02_95,39.772466232564824
02_96,39.772466232564824
02_97,39.772466232564824
02_98,39.772466232564824
02_99,31.329872691440702
02_100,31.329872691440702
02_101,31.329872691440702
02_102,39.772466232564824
02_103,39.772466232564824
02_104,39.772466232564824
02_105,38.80730278877139
02_106,38.80730278877139
02_107,38.80730278877139
02_108,38.80730278877139
02_109,38.80730278877139
02_110,38.80730278877139
02_111,38.80730278877139
02_112,38.80730278877139
02_113,38.80730278877139
09_1,38.464011778637634
09_2,38.464011778637634
09_3,38.464011778637634
09_4,38.464011778637634
09_5,31.329872691440702
09_6,31.329872691440702
09_7,38.464011778637634
09_8,38.464011778637634
09_9,38.464011778637634
09_10,38.464011778637634
09_11,38.464011778637634
09_12,38.464011778637634
09_13,38.464011778637634
09_14,38.464011778637634
09_15,38.464011778637634
09_16,38.464011778637634
09_17,31.329872691440702
09_18,38.464011778637634
09_19,38.464011778637634
09_20,38.464011778637634
09_21,38.464011778637634
09_22,38.464011778637634
09_23,38.464011778637634
09_24,38.464011778637634
09_25,38.464011778637634
09_26,38.464011778637634
09_27,38.464011778637634
09_28,38.464011778637634
09_29,38.464011778637634
09_30,31.329872691440702
09_31,40.693969468442546
09_32,40.693969468442546
09_33,42.204009347993725
09_34,43.381382510079426
09_35,43.639567298274294
09_36,43.639567298274294
09_37,43.639567298274294
09_38,43.639567298274294
09_39,43.639567298274294
09_40,43.639567298274294
09_41,43.639567298274294
09_42,43.639567298274294
09_43,31.329872691440702
09_44,43.639567298274294
09_45,43.639567298274294
09_46,43.639567298274294
09_47,57.271999836843904
09_48,57.271999836843904
09_49,57.271999836843904
09_50,57.271999836843904
09_51,57.271999836843904
09_52,57.271999836843904
09_53,60.40676536971152
09_54,60.40676536971152
09_55,60.40676536971152
09_56,60.40676536971152
09_57,60.40676536971152
09_58,60.40676536971152
09_59,60.40676536971152
09_60,60.40676536971152
09_61,60.40676536971152
09_62,60.40676536971152
09_63,60.40676536971152
09_64,51.45951136486727
09_65,60.40676536971152
09_66,51.45951136486727
09_67,60.40676536971152
09_68,60.40676536971152
09_69,60.40676536971152
09_70,60.40676536971152
09_71,60.40676536971152
09_72,60.40676536971152
09_73,60.40676536971152
09_74,60.40676536971152
09_75,60.40676536971152
09_76,57.271999836843904
09_77,57.271999836843904
09_78,57.271999836843904
09_79,57.271999836843904
09_80,57.271999836843904
09_81,57.271999836843904
09_82,57.271999836843904
09_83,57.271999836843904
09_84,57.271999836843904
09_85,57.271999836843904
09_86,57.271999836843904
09_87,57.271999836843904
09_88,57.271999836843904
09_89,57.271999836843904
09_90,57.271999836843904
09_91,57.271999836843904
09_92,43.222769862097564
09_93,43.222769862097564
09_94,57.271999836843904
09_95,57.271999836843904
09_96,57.271999836843904
09_97,57.271999836843904
09_98,57.271999836843904
09_99,57.271999836843904
09_100,57.271999836843904
09_101,57.271999836843904
09_102,57.271999836843904
09_103,57.271999836843904
09_104,57.271999836843904
09_105,57.271999836843904
09_106,57.271999836843904
09_107,57.271999836843904
09_108,57.271999836843904
09_109,57.271999836843904
09_110,57.271999836843904
09_111,57.271999836843904
09_112,57.271999836843904
09_113,57.271999836843904
09_114,57.271999836843904
09_115,57.271999836843904
09_116,57.271999836843904
